iter,infeas,ot_objective,dual,solver,time(s),problemclass,p,maxval,Algorithm,problem_1,problem_2,eta,primal,resolution_x,unnorm_ot_distance,gap,bintime,resolution_y,ot_distance,maxv
12801,2.55567215632077e-07,2.43425273703422,0.0193073239943189,lamp_kernel,56.6607,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193199773013695,64,19941.39817308305,3.22318282133651e-05,54.598150033144236,64,2.4342527066751765,126.0
13001,2.53252354305695e-08,2.4342527030814,0.0193180478168384,lamp_kernel,57.56083,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195165479423,64,19941.39817308305,3.1945734406393465e-06,54.598150033144236,64,2.4342527066751765,126.0
13201,2.22506216618535e-07,2.43425268146347,0.0193039335145865,lamp_kernel,58.46093,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193199107383338,64,19941.39817308305,2.806099500043568e-05,63.434000298123344,64,2.4342527066751765,126.0
13401,2.77188421005228e-07,2.43425273864617,0.019313766854584,lamp_kernel,59.36114,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193200205565735,64,19941.39817308305,3.495771204006696e-05,63.434000298123344,64,2.4342527066751765,126.0
13601,9.68927834806553e-08,2.43425269503403,0.0193181817242608,lamp_kernel,60.32318,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196596191704,64,19941.39817308305,1.2220131864831739e-05,63.434000298123344,64,2.4342527066751765,126.0
13801,1.61573528530249e-07,2.43425268898486,0.0193008260351178,lamp_kernel,61.22274,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197889326512,64,19941.39817308305,2.03759549111343e-05,63.434000298123344,64,2.4342527066751765,126.0
14001,2.78976441271251e-07,2.4342527377962,0.0193194535229382,lamp_kernel,62.12254,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193200241258682,64,19941.39817308305,3.5182152623713604e-05,63.434000298123344,64,2.4342527066751765,126.0
14201,1.59788408351716e-07,2.43425268905429,0.0193183885653462,lamp_kernel,63.02227,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197853629619,64,19941.39817308305,2.0150960338843897e-05,63.434000298123344,64,2.4342527066751765,126.0
14401,9.01872485064841e-08,2.43425269593477,0.0192989413723305,lamp_kernel,63.9222,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196462152491,64,19941.39817308305,1.1374333718159077e-05,63.434000298123344,64,2.4342527066751765,126.0
14601,2.57694110997211e-07,2.4342527362241,0.0193191233063272,lamp_kernel,64.82209,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193199815487308,64,19941.39817308305,3.2499006909400876e-05,63.434000298123344,64,2.4342527066751765,126.0
14801,2.04123122215843e-07,2.43425268359096,0.0193186498308897,lamp_kernel,65.72193,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193198739890298,64,19941.39817308305,2.5742597615512468e-05,63.434000298123344,64,2.4342527066751765,126.0
15001,1.99939746622478e-08,2.4342527038228,0.0192981641202371,lamp_kernel,66.62212,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195058913049,64,19941.39817308305,2.522093184000395e-06,63.434000298123344,64,2.4342527066751765,126.0
15201,2.20670386625894e-07,2.43425273271189,0.0193188323712403,lamp_kernel,67.52452,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193199074734073,64,19941.39817308305,2.7830505428536605e-05,63.434000298123344,64,2.4342527066751765,126.0
15401,2.30123772879515e-07,2.43425267958475,0.0193189540644923,lamp_kernel,68.42794,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193199259585358,64,19941.39817308305,2.902268580916552e-05,73.69979369959584,64,2.4342527066751765,126.0
15601,4.46848353348676e-08,2.4342527122495,0.019299142610647,lamp_kernel,69.33038,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195553399048,64,19941.39817308305,5.63586357586264e-06,73.69979369959584,64,2.4342527066751765,126.0
15801,1.74563217399712e-07,2.4342527266117,0.0193186029475448,lamp_kernel,70.23305,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193198152106547,64,19941.39817308305,2.2014901915906864e-05,73.69979369959584,64,2.4342527066751765,126.0
16001,2.41814997716121e-07,2.43425267868095,0.0193192628930399,lamp_kernel,71.13562,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193199493338125,64,19941.39817308305,3.049668393872371e-05,73.69979369959584,64,2.4342527066751765,126.0
16201,1.03618019601499e-07,2.43425271905763,0.0193017263988279,lamp_kernel,72.03768,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196732603061,64,19941.39817308305,1.3068252923517907e-05,73.69979369959584,64,2.4342527066751765,126.0
16401,1.19169684897767e-07,2.43425271980642,0.0193184535775073,lamp_kernel,72.94046,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197043695795,64,19941.39817308305,1.5028511540766632e-05,73.69979369959584,64,2.4342527066751765,126.0
16601,2.37161054834511e-07,2.43425267997976,0.0193175427155059,lamp_kernel,73.84243,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193199400362347,64,19941.39817308305,2.9908988325692373e-05,73.69979369959584,64,2.4342527066751765,126.0
16801,1.53455106111725e-07,2.43425272389761,0.01930507439156,lamp_kernel,74.74461,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197729728916,64,19941.39817308305,1.935256580377874e-05,73.69979369959584,64,2.4342527066751765,126.0
17001,5.69492937473382e-08,2.43425271340464,0.0193183805785012,lamp_kernel,75.647,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195798779894,64,19941.39817308305,7.182340475817601e-06,73.69979369959584,64,2.4342527066751765,126.0
17201,2.14225572486159e-07,2.43425268213836,0.0193130394030961,lamp_kernel,76.54976,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193198941824018,64,19941.39817308305,2.701695894983458e-05,73.69979369959584,64,2.4342527066751765,126.0
17401,1.87511102495082e-07,2.43425272788034,0.0193089587815327,lamp_kernel,77.45196,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193198411164934,64,19941.39817308305,2.3647604077783315e-05,73.69979369959584,64,2.4342527066751765,126.0
17601,6.97968291951513e-09,2.43425270669557,0.0193183838666113,lamp_kernel,78.35416,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193194798855212,64,19941.39817308305,8.794604413236011e-07,73.69979369959584,64,2.4342527066751765,126.0
17801,1.78135512635268e-07,2.43425268573713,0.0193089778115451,lamp_kernel,79.25681,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193198220308438,64,19941.39817308305,2.246601263845156e-05,85.62694400220059,64,2.4342527066751765,126.0
18001,2.05210652973542e-07,2.43425273059873,0.0193135291127812,lamp_kernel,80.15908,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193198765371689,64,19941.39817308305,2.5880465828026854e-05,85.62694400220059,64,2.4342527066751765,126.0
18201,5.82470936523765e-08,2.43425269980112,0.0193184609777184,lamp_kernel,81.06179,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195823656248,64,19941.39817308305,7.346007856634619e-06,85.62694400220059,64,2.4342527066751765,126.0
18401,1.34656066704157e-07,2.43425269121096,0.0193058944263082,lamp_kernel,81.9656,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.019319735115395,64,19941.39817308305,1.698212862129773e-05,85.62694400220059,64,2.4342527066751765,126.0
18601,2.09608871676342e-07,2.43425273092575,0.0193182958795142,lamp_kernel,82.86959,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193198853362017,64,19941.39817308305,2.643496840476836e-05,85.62694400220059,64,2.4342527066751765,126.0
18801,1.05958563852097e-07,2.43425269418617,0.0193186030501862,lamp_kernel,83.77338,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.019319677744002,64,19941.39817308305,1.3363268051637819e-05,85.62694400220059,64,2.4342527066751765,126.0
19001,8.49660638847482e-08,2.43425269732135,0.019304190024574,lamp_kernel,84.67647,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196357838845,64,19941.39817308305,1.0715077876080438e-05,85.62694400220059,64,2.4342527066751765,126.0
19201,2.00337520517652e-07,2.43425272932432,0.0193192790487031,lamp_kernel,85.58001,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193198667807896,64,19941.39817308305,2.526517672867378e-05,85.62694400220059,64,2.4342527066751765,126.0
19401,1.44701002814651e-07,2.43425269028152,0.0193187917556122,lamp_kernel,86.48425,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197551978907,64,19941.39817308305,1.8248720011300427e-05,85.62694400220059,64,2.4342527066751765,126.0
19601,3.11828501394996e-08,2.43425270306117,0.0193036057261574,lamp_kernel,87.38797,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195282630112,64,19941.39817308305,3.932653124004404e-06,85.62694400220059,64,2.4342527066751765,126.0
19801,1.76545414320888e-07,2.43425272681679,0.0193190503225409,lamp_kernel,88.29162,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193198191766762,64,19941.39817308305,2.226486381814211e-05,85.62694400220059,64,2.4342527066751765,126.0
20001,1.69918160851109e-07,2.43425268739745,0.0193190113674317,lamp_kernel,89.27296,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193198056093173,64,19941.39817308305,2.1428965993765947e-05,85.62694400220059,64,2.4342527066751765,126.0
20201,2.06832715005258e-08,2.43425270875554,0.0193039335428614,lamp_kernel,90.17645,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195073090473,64,19941.39817308305,2.6081725725033242e-06,85.62694400220059,64,2.4342527066751765,126.0
20401,1.42008092039716e-07,2.43425272326974,0.019318864060102,lamp_kernel,91.08019,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197500738805,64,19941.39817308305,1.790961416050533e-05,85.62694400220059,64,2.4342527066751765,126.0
20601,1.80857416778294e-07,2.4342526856775,0.0193192474425238,lamp_kernel,91.98344,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193198274741788,64,19941.39817308305,2.280903219055149e-05,85.62694400220059,64,2.4342527066751765,126.0
20801,6.61958595517257e-08,2.4342527143763,0.019305341942237,lamp_kernel,92.88763,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195983788326,64,19941.39817308305,8.34837942725615e-06,99.48431564193378,64,2.4342527066751765,126.0
21001,1.01628767889528e-07,2.434252718402,0.0193187308902418,lamp_kernel,93.79132,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196692765993,64,19941.39817308305,1.2816951577592777e-05,99.48431564193378,64,2.4342527066751765,126.0
21201,1.7986695026173e-07,2.43425268583673,0.0193190930103898,lamp_kernel,94.69504,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193198254945095,64,19941.39817308305,2.2684074179501874e-05,99.48431564193378,64,2.4342527066751765,126.0
21401,1.04581595867582e-07,2.43425271893227,0.0193077655698342,lamp_kernel,95.59881,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196751864637,64,19941.39817308305,1.3189538172877671e-05,99.48431564193378,64,2.4342527066751765,126.0
21601,5.73321584249237e-08,2.43425271302183,0.0193186585211759,lamp_kernel,96.50224,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195806406806,64,19941.39817308305,7.230198614965413e-06,99.48431564193378,64,2.4342527066751765,126.0
21801,1.67519053169225e-07,2.43425268762858,0.0193154711217413,lamp_kernel,97.40575,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193198008129364,64,19941.39817308305,2.112644729562249e-05,99.48431564193378,64,2.4342527066751765,126.0
22001,1.34328104870332e-07,2.43425272199338,0.0193107477177862,lamp_kernel,98.30939,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197347037762,64,19941.39817308305,1.6940659417256293e-05,99.48431564193378,64,2.4342527066751765,126.0
22201,1.10708127081824e-08,2.43425270795509,0.0193186456279122,lamp_kernel,99.21345,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.019319488077777,64,19941.39817308305,1.396202314739494e-06,99.48431564193378,64,2.4342527066751765,126.0
22401,1.43750511799853e-07,2.43425269027163,0.019312421361134,lamp_kernel,100.1181,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197532968302,64,19941.39817308305,1.8128968033302582e-05,99.48431564193378,64,2.4342527066751765,126.0
22601,1.52392461402201e-07,2.43425272398291,0.0193139956938834,lamp_kernel,101.0235,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197708482792,64,19941.39817308305,1.9218757870145968e-05,99.48431564193378,64,2.4342527066751765,126.0
22801,3.27058064811713e-08,2.43425270313629,0.0193186878815378,lamp_kernel,101.9289,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195313095201,64,19941.39817308305,4.124470503144746e-06,99.48431564193378,64,2.4342527066751765,126.0
23001,1.11452870789983e-07,2.43425269369445,0.0193099420104802,lamp_kernel,102.8351,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196887287134,64,19941.39817308305,1.4056042445809509e-05,99.48431564193378,64,2.4342527066751765,126.0
23201,1.58098267763985e-07,2.43425272492919,0.0193174611356612,lamp_kernel,103.7415,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197822674021,64,19941.39817308305,1.9938635751674044e-05,99.48431564193378,64,2.4342527066751765,126.0
23401,7.03046494394469e-08,2.43425269858509,0.0193187797939082,lamp_kernel,104.6486,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196064710853,64,19941.39817308305,8.866475915748897e-06,99.48431564193378,64,2.4342527066751765,126.0
23601,7.46930865313802e-08,2.43425269803939,0.0193082329224371,lamp_kernel,105.556,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196152436286,64,19941.39817308305,9.419964689262181e-06,99.48431564193378,64,2.4342527066751765,126.0
23801,1.53276352533901e-07,2.43425272439666,0.0193193813344786,lamp_kernel,106.4635,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197726193452,64,19941.39817308305,1.9330541902663377e-05,99.48431564193378,64,2.4342527066751765,126.0
24001,1.00718762635408e-07,2.4342526949479,0.019318912827106,lamp_kernel,107.3711,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196672704451,64,19941.39817308305,1.270229136854465e-05,99.48431564193378,64,2.4342527066751765,126.0
24201,3.56579933676444e-08,2.43425270274815,0.0193075015130217,lamp_kernel,108.2785,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195372108133,64,19941.39817308305,4.496834190582926e-06,115.58428452718766,64,2.4342527066751765,126.0
24401,1.38991687453424e-07,2.43425272251523,0.0193192006252485,lamp_kernel,109.1855,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.019319744035083,64,19941.39817308305,1.7528792672844557e-05,115.58428452718766,64,2.4342527066751765,126.0
24601,1.22975862758731e-07,2.43425269259625,0.0193190735750561,lamp_kernel,110.0926,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197117659814,64,19941.39817308305,1.5509037634069204e-05,115.58428452718766,64,2.4342527066751765,126.0
24801,3.83906543855005e-09,2.43425270715727,0.0193076503527609,lamp_kernel,110.9996,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193194736079505,64,19941.39817308305,4.842043387335569e-07,115.58428452718766,64,2.4342527066751765,126.0
25001,1.15743888142137e-07,2.43425271986972,0.0193190507505901,lamp_kernel,111.9067,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196975184884,64,19941.39817308305,1.4596924449589135e-05,115.58428452718766,64,2.4342527066751765,126.0
25201,1.35147286935025e-07,2.43425269127821,0.0193192489292764,lamp_kernel,112.8139,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197360983692,64,19941.39817308305,1.704395512018169e-05,115.58428452718766,64,2.4342527066751765,126.0
25401,4.04597636229738e-08,2.4342527111959,0.0193085021020198,lamp_kernel,113.7215,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195468813995,64,19941.39817308305,5.102450939845919e-06,115.58428452718766,64,2.4342527066751765,126.0
25601,8.58790926512551e-08,2.43425271664224,0.0193189387046387,lamp_kernel,114.6285,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196377632824,64,19941.39817308305,1.083073273767703e-05,115.58428452718766,64,2.4342527066751765,126.0
25801,1.36773167479079e-07,2.43425269090485,0.0193194265006177,lamp_kernel,115.5359,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197393471671,64,19941.39817308305,1.724918942874207e-05,115.58428452718766,64,2.4342527066751765,126.0
26001,7.1212664720989e-08,2.434252714851,0.0193100316937694,lamp_kernel,116.4432,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196084162104,64,19941.39817308305,8.980971578418322e-06,115.58428452718766,64,2.4342527066751765,126.0
26201,5.2774392193542e-08,2.43425271280062,0.0193188697220922,lamp_kernel,117.3505,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195715233925,64,19941.39817308305,6.655698860094108e-06,115.58428452718766,64,2.4342527066751765,126.0
26401,1.2933134376367e-07,2.43425269171837,0.0193172551454229,lamp_kernel,118.2579,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197244699762,64,19941.39817308305,1.631070612068244e-05,115.58428452718766,64,2.4342527066751765,126.0
26601,9.50435780655674e-08,2.43425271769925,0.0193121652209209,lamp_kernel,119.1652,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196561006422,64,19941.39817308305,1.1986514909915434e-05,115.58428452718766,64,2.4342527066751765,126.0
26801,1.86386849538593e-08,2.43425270872829,0.0193188464873667,lamp_kernel,120.0727,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195032196579,64,19941.39817308305,2.35052741786534e-06,115.58428452718766,64,2.4342527066751765,126.0
27001,1.14097464077263e-07,2.43425269362828,0.0193147490590465,lamp_kernel,120.9801,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196940173748,64,19941.39817308305,1.4389327370187234e-05,115.58428452718766,64,2.4342527066751765,126.0
27201,1.11307693864743e-07,2.43425271944161,0.0193146394040097,lamp_kernel,121.8877,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196886427021,64,19941.39817308305,1.403753586064559e-05,115.58428452718766,64,2.4342527066751765,126.0
27401,1.48476156799251e-08,2.43425270494257,0.0193188669453774,lamp_kernel,122.795,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.019319495607474,64,19941.39817308305,1.8725321821732762e-06,115.58428452718766,64,2.4342527066751765,126.0
27601,9.19077572967614e-08,2.4342526961921,0.0193127812846875,lamp_kernel,123.7951,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196496583091,64,19941.39817308305,1.1590860496020924e-05,115.58428452718766,64,2.4342527066751765,126.0
27801,1.18840862976741e-07,2.43425272022666,0.0193172123433148,lamp_kernel,124.703,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197037152709,64,19941.39817308305,1.498750021856028e-05,115.58428452718766,64,2.4342527066751765,126.0
28001,4.51558941490764e-08,2.43425270157881,0.0193189259305101,lamp_kernel,125.6109,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195561973344,64,19941.39817308305,5.694739029223598e-06,115.58428452718766,64,2.4342527066751765,126.0
28201,6.47215999183951e-08,2.43425269918611,0.019311363274657,lamp_kernel,126.5189,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195953097563,64,19941.39817308305,8.162410655973811e-06,134.28977968493552,64,2.4342527066751765,126.0
28401,1.17414380381429e-07,2.43425272017245,0.0193194429851423,lamp_kernel,127.4268,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193197008618755,64,19941.39817308305,1.4807709201581123e-05,134.28977968493552,64,2.4342527066751765,126.0
28601,6.9930200818589e-08,2.43425269866442,0.0193190171628069,lamp_kernel,128.3347,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196057228177,64,19941.39817308305,8.8192160596448e-06,134.28977968493552,64,2.4342527066751765,126.0
28801,3.53174949672477e-08,2.43425270257401,0.0193105572786955,lamp_kernel,129.2425,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195365284345,64,19941.39817308305,4.4541055323907105e-06,134.28977968493552,64,2.4342527066751765,126.0
29001,1.0826712017016e-07,2.43425271917066,0.0193193047467743,lamp_kernel,130.1505,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196825594043,64,19941.39817308305,1.3654152625198971e-05,134.28977968493552,64,2.4342527066751765,126.0
29201,8.82113268049084e-08,2.43425269647442,0.0193191328602426,lamp_kernel,131.0587,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196422676887,64,19941.39817308305,1.1124827933658156e-05,134.28977968493552,64,2.4342527066751765,126.0
29401,5.76136054768772e-09,2.43425270607543,0.0193104444033044,lamp_kernel,131.9668,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193194774439546,64,19941.39817308305,7.265311754833581e-07,134.28977968493552,64,2.4342527066751765,126.0
29601,9.27375644316695e-08,2.43425271729282,0.0193191838932674,lamp_kernel,132.8752,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196514853893,64,19941.39817308305,1.1695550762043533e-05,134.28977968493552,64,2.4342527066751765,126.0
29801,9.95986638132962e-08,2.4342526952315,0.0193192630414688,lamp_kernel,133.7838,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193196650324983,64,19941.39817308305,1.2560875317148262e-05,134.28977968493552,64,2.4342527066751765,126.0
30001,2.24189609347527e-08,2.43425270928822,0.019310971292233,lamp_kernel,134.6919,ClassicImages,1.0,126.0,LAMP,data64_1005.csv,data64_1007.csv,,0.0193195107846538,64,19941.39817308305,2.8274021213381476e-06,134.28977968493552,64,2.4342527066751765,126.0
