time(s),iter,infeas,ot_objective,primal,dual,solver,N,w,tau,eta,p,prob1,prob2
6.087353,9501,0.100935311214542,0.00892204658604294,0.202316808233708,-0.739342889029169,lamp_cuda,1024,32,1.05,0.0,2.0,WhiteNoise/data32_1006.csv,WhiteNoise/data32_1009.csv
0.000643895,1,0.931169847844102,0.132642228318032,2.02673847882281,0.0,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
0.3452887,501,0.23945810376245,0.0247973760635289,0.489442024789048,-0.697778390238503,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
0.6757129,1001,0.240497947678069,0.0233188026260731,0.489834489935236,-0.697546101408278,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
1.004824,1501,0.237922486995457,0.0225414104187384,0.484102788757016,-0.701184028734736,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
1.334498,2001,0.235000992074555,0.0218540759980231,0.477962920794506,-0.699051437319486,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
1.654432,2501,0.218229037275165,0.0208380487942611,0.444244671411887,-0.701936835644454,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
1.98588,3001,0.203723598317681,0.0199118267424919,0.415118058268096,-0.713057815698647,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
2.314856,3501,0.178984360836989,0.0184185821899359,0.365553747051125,-0.716886397904068,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
2.643803,4001,0.197277317485549,0.0189883897270087,0.402082309724701,-0.69303216436848,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
2.97395,4501,0.18381607610494,0.018616149536574,0.375111681562956,-0.721516186920599,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
3.295827,5001,0.163757054485478,0.0172670415956783,0.334958030338315,-0.739066627707302,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
3.627291,5501,0.143091088494006,0.0158788799866689,0.293595718211119,-0.747359062623219,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
3.95618,6001,0.120996596495763,0.0145074070072446,0.249382550540255,-0.734871825222473,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
4.285246,6501,0.10513730992946,0.013714681209467,0.217641668672345,-0.739070825290194,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
4.614084,7001,0.0946287388900771,0.0131350557389385,0.196606382051926,-0.740238686448734,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
4.936593,7501,0.0857745415905858,0.0125377048324209,0.178883586813601,-0.74708937729276,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
5.267941,8001,0.0777185386260801,0.012008644726569,0.162759032746404,-0.750818226930523,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
5.599698,8501,0.0710220374953567,0.0116115874137679,0.149355555726541,-0.751805225568163,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
5.929579,9001,0.066817684303716,0.0114257116766972,0.140935859574965,-0.751759272524734,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv
6.259107,9501,0.0643878028197083,0.0112420131265686,0.136072927150734,-0.751697176819322,lamp_cuda,1024,32,1.05,0.0,2.0,MicroscopyImages/data32_1004.csv,MicroscopyImages/data32_1003.csv

0.000821295,1,0.540916056133977,0.180631377115356,1.26154290577443,0.0,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
0.3409897,501,0.326951018887471,0.0360714486982757,0.66253063284636,-0.866662107252757,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
0.6567795,1001,0.324446054705782,0.0351189641618673,0.655928861441321,-0.864747414395602,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
0.9691618,1501,0.323190539761832,0.0348279006246876,0.652864232891719,-0.862323319589509,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
1.291708,2001,0.31436307193954,0.0336890211255667,0.63492422137438,-0.861003007972045,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
1.608227,2501,0.316067112886416,0.0335772250967049,0.638166286573272,-0.863145288950722,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
1.924495,3001,0.303403795583946,0.0326749616789285,0.61273194072423,-0.863549865711295,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
2.240339,3501,0.303622810617054,0.0322743747665547,0.613099994641089,-0.870203587968962,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
2.564423,4001,0.29096309645012,0.0307188202984358,0.587716535298519,-0.861588350387586,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
2.881693,4501,0.286632952768521,0.0304035236669903,0.579011468590687,-0.863922862596233,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
3.205702,5001,0.265392513853819,0.0288706661090155,0.536498285994004,-0.863349401027796,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
3.538688,5501,0.260729240654914,0.0284457990157664,0.527144393882944,-0.865278528849144,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
3.859714,6001,0.265865996176105,0.0287944039081213,0.537398230632343,-0.876008370501958,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
4.178737,6501,0.249825684278751,0.027375206520845,0.505293031558267,-0.868840506500123,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
4.497907,7001,0.23593610800454,0.0256778061643459,0.477502778546941,-0.879274920062396,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
4.82527,7501,0.227065395996399,0.0247674719348724,0.45975624525928,-0.881068034214464,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
5.147838,8001,0.220013243267135,0.024566024348305,0.445637367522978,-0.876610254955105,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
5.46775,8501,0.204840505101301,0.0236219767500383,0.415280764442382,-0.877167685009852,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
5.787715,9001,0.204837337691832,0.0229051957205239,0.415265707044323,-0.876932296474701,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
6.113406,9501,0.212200430637025,0.0232689167815213,0.429984565636687,-0.876483598507784,lamp_cuda,1024,32,1.1,0.0,2.0,LogitGRF/data32_1008.csv,LogitGRF/data32_1005.csv
0.000606233,1,0.660817019597451,0.148721234231695,1.48416623059866,0.0,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
0.3333413,501,0.310645487279967,0.0447311811877235,0.646456493326918,-0.849565281436072,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
0.6518092,1001,0.315663334270412,0.0431478210262388,0.654871750431285,-0.854368073156667,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
0.9766928,1501,0.317229565880408,0.0426985636594973,0.657462493857978,-0.859481001137438,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
1.295767,2001,0.314907183851081,0.0423606143321636,0.652544718856461,-0.853617845194916,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
1.611874,2501,0.298126121282084,0.0405687407005963,0.618834701401367,-0.846984771239461,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
1.935589,3001,0.299034860541634,0.0407061097348528,0.620573951134123,-0.844647102583665,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
2.25376,3501,0.300466465915191,0.0397793716038366,0.623379362921625,-0.85091977836997,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
2.57258,4001,0.290290205861273,0.0387014577965768,0.602978211609387,-0.8498183488915,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
2.893995,4501,0.280396834369074,0.0380848331847911,0.583109719053342,-0.846744383950488,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
3.224377,5001,0.271888383440374,0.0375771536251615,0.566114007096484,-0.839918769522026,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
3.544088,5501,0.262397414068934,0.0367901192955486,0.547150381405271,-0.846704399086434,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
3.863486,6001,0.256386920428934,0.0362665547525852,0.535082250350569,-0.847809813997581,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
4.183331,6501,0.251746449847594,0.0358725324377412,0.52574655322297,-0.83888834388919,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
4.510573,7001,0.239919777012103,0.0352566882585878,0.502143542846438,-0.846089786181468,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
4.830303,7501,0.237437432510608,0.0350431180275652,0.497165054729765,-0.843704053102444,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
5.151153,8001,0.237754672649009,0.0349836724580099,0.497744705549711,-0.840894011730585,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
5.472551,8501,0.227492431922553,0.0343958000210987,0.477275279536527,-0.840103746540103,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
5.802072,9001,0.22602842509517,0.0344460755755972,0.474361681179796,-0.83731297779116,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
6.127148,9501,0.21746712970443,0.0340340697890229,0.457177488822633,-0.838941849804161,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1003.csv,MicroscopyImages/data32_1008.csv
0.000612526,1,0.320891839233112,0.177009694339972,0.818683763663157,0.0,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
0.3374814,501,0.330129549043443,0.0322108216126301,0.663809323345304,-0.870492168435835,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
0.6497246,1001,0.317577389642143,0.0294466073337614,0.637034918592555,-0.858156717326964,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
0.9599843,1501,0.317796676771454,0.029027982355985,0.636908428421473,-0.85588772713395,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
1.267489,2001,0.318277864370653,0.0289342160863044,0.637588041337274,-0.863417337611741,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
1.584093,2501,0.311472586678469,0.0280932046096032,0.623806212618036,-0.867563096546832,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
1.894255,3001,0.311281881851028,0.02786415395859,0.623312847212511,-0.870553240755117,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
2.208518,3501,0.304352279899932,0.0270541792778416,0.609372094090809,-0.870870316541046,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
2.521725,4001,0.29325616712903,0.0261975810699367,0.587118466926424,-0.874680691931642,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
2.843651,4501,0.285954838780037,0.0252882063965499,0.57247067779647,-0.877485828720383,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
3.157338,5001,0.279078320681487,0.0243817553127782,0.558678836009366,-0.875183257757668,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
3.468793,5501,0.26474418168303,0.0232699642361202,0.529980488928142,-0.878369881583512,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
3.787969,6001,0.252003932538966,0.0212908675734533,0.504474560847684,-0.882915909741532,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
4.100872,6501,0.239070136888211,0.0210699802274161,0.478585481956626,-0.877307633699281,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
4.413552,7001,0.206588796096617,0.0179713166389281,0.413604524573254,-0.88169912480314,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
4.726603,7501,0.213515815726844,0.0188917946394699,0.427443715127742,-0.876801723021029,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
5.048815,8001,0.206392126498591,0.0180008743005052,0.413185043659671,-0.884839890742109,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
5.361928,8501,0.174260519659544,0.0136066866367057,0.348910740678624,-0.883652934479648,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
5.674961,9001,0.16683316971129,0.0142967557401379,0.334046564567058,-0.877214784119583,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
5.994799,9501,0.177933330696018,0.0146506857690036,0.356240092134575,-0.879162023732223,lamp_cuda,1024,32,1.1,0.0,2.0,WhiteNoise/data32_1007.csv,WhiteNoise/data32_1001.csv
0.00062716,1,0.506832231783937,0.163812141171571,1.17485053925335,0.0,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
0.3367203,501,0.324416300153771,0.0600596787657864,0.688858681816068,-0.870087169641358,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
0.6678023,1001,0.309989170456561,0.0584001779051321,0.658421433702223,-0.858260117870261,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
1.006562,1501,0.312894673476589,0.0575224629868053,0.663684132816963,-0.856945206127856,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
1.337119,2001,0.31519951015907,0.0572214623841885,0.668052905294177,-0.858272502933211,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
1.67278,2501,0.308668263247817,0.0568503194332784,0.654844479435527,-0.856440667823789,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
2.012906,3001,0.301187180072983,0.055410721277459,0.639815567928523,-0.843451421440899,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
2.36112,3501,0.287447542646334,0.0544563689605211,0.612249694998101,-0.844009486873674,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
2.698961,4001,0.289781561772049,0.0540860927705047,0.616921542821011,-0.839218156837576,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
3.035836,4501,0.27565159459343,0.0532056467031506,0.588627754767541,-0.839576737167878,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
3.378208,5001,0.274389316987181,0.0528879903077596,0.586041988182643,-0.830177024215465,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
3.714739,5501,0.259184829607039,0.0513770713886462,0.555635903273422,-0.833737532369234,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
4.049817,6001,0.255041643469656,0.0513240834244546,0.547366577260103,-0.839475742714478,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
4.387172,6501,0.250180578955273,0.0508640232177104,0.537592834709167,-0.833951141432985,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
4.730741,7001,0.243992646751317,0.0505421283142094,0.525239243287368,-0.827179591207383,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
5.066693,7501,0.234359937853606,0.0497485594454145,0.505985733606531,-0.825554777037172,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
5.402005,8001,0.231695225396825,0.0494408122659188,0.500607789200125,-0.830262457411797,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
5.740527,8501,0.231796947055881,0.0497741201855855,0.500803487374259,-0.828874731539702,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
6.08701,9001,0.223868971361088,0.0491425361421325,0.484958147967731,-0.830846392893423,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
6.428802,9501,0.234034580630192,0.0496481680274836,0.505255026133715,-0.831426201369855,lamp_cuda,1024,32,1.1,0.0,2.0,MicroscopyImages/data32_1001.csv,MicroscopyImages/data32_1006.csv
0.000738796,1,0.607206643642409,0.155673885063108,1.40410342592543,0.0,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
0.3354644,501,0.319876858205782,0.0351768409536214,0.652714522191387,-0.866575682180348,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
0.6499724,1001,0.322095211095993,0.0340823494800469,0.655515684154527,-0.864834020856749,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
0.9631799,1501,0.32470090563564,0.0338171526151351,0.660181441155567,-0.864577800413802,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
1.277159,2001,0.318923611365996,0.0334477934465866,0.648326905472655,-0.86564470891707,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
1.600104,2501,0.310948376064647,0.032559316898248,0.632214577146199,-0.854747487813986,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
1.921103,3001,0.305488745749281,0.0319257908891872,0.621172510836502,-0.857578797273587,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
2.243568,3501,0.297401819671914,0.0312724376655704,0.604932367633197,-0.860809650394618,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
2.574941,4001,0.292605595016424,0.0311362463263936,0.595280031726054,-0.861104761156314,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
2.893965,4501,0.280980520359281,0.0301557888699115,0.571990606762857,-0.852530515373122,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
3.215934,5001,0.261654505299847,0.0293941626603067,0.533309145525435,-0.856695238526015,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
3.537308,5501,0.252029910801551,0.0288887186729583,0.514044385412214,-0.849894646360529,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
3.867932,6001,0.235046227488834,0.0278468112475853,0.480053364102889,-0.850531087384857,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
4.190579,6501,0.232266561811509,0.0272286101011901,0.474479556696022,-0.842797603293422,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
4.510871,7001,0.214611498372331,0.0261692089252999,0.439156432327442,-0.850327772070492,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
4.830898,7501,0.213214136890371,0.0253632105749011,0.436346579938686,-0.847550918947387,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
5.157819,8001,0.204940482729401,0.0251780943654203,0.419769780899829,-0.846587879497877,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
5.478778,8501,0.194911854422022,0.0244682575731624,0.39971808773732,-0.843405795041464,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
5.803094,9001,0.186155879586704,0.0242564517872843,0.382199747009688,-0.844595631595778,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
6.134406,9501,0.181336870717137,0.0239086493588923,0.372562386936078,-0.845477161450234,lamp_cuda,1024,32,1.1,0.0,2.0,LogGRF/data32_1001.csv,LogGRF/data32_1002.csv
0.000684263,1,0.677576153503978,0.180869583902768,1.52337181007745,0.0,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
0.3282549,501,0.309373689602999,0.0807293681250011,0.681147299930721,-0.838851220325396,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
0.6454032,1001,0.322386974276596,0.0801523508922031,0.705516534951208,-0.844583013618442,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
0.9672326,1501,0.320166163706096,0.0794335523225274,0.700565537488152,-0.840888003399234,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
1.280972,2001,0.312233523519885,0.0786744674186628,0.684347925185331,-0.839322895801534,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
1.597255,2501,0.30706307870495,0.0775236849984177,0.673838815520232,-0.839977518648744,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
1.920546,3001,0.305784336658503,0.0780906702174296,0.67124225850118,-0.83247527800321,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
2.237166,3501,0.294596113589318,0.0768410213205911,0.648816003946344,-0.830254018896885,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
2.553755,4001,0.296952530453871,0.077161024056695,0.653503053932352,-0.832017248027223,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
2.870206,4501,0.282156468003209,0.076254671541934,0.623887135611267,-0.81923129783683,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
3.195066,5001,0.269727213378659,0.07453999201364,0.599034611202832,-0.810048012682994,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
3.515718,5501,0.254191162917481,0.0738659153428599,0.567959414876127,-0.811007941957578,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
3.835558,6001,0.231549033172771,0.0725070622007397,0.52267739744711,-0.802419181710265,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
4.162342,6501,0.232106704019497,0.0717716899099094,0.52378459069224,-0.797860046823886,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
4.480607,7001,0.218528263115625,0.0711891316084635,0.49661737783145,-0.794868670762789,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
4.798201,7501,0.201612346178025,0.0702002692140316,0.462787871899659,-0.789658446435246,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
5.11609,8001,0.187802867525322,0.0690871147497662,0.43514203451121,-0.791551604380724,lamp_cuda,1024,32,1.1,0.0,2.0,CauchyDensity/data32_1009.csv,CauchyDensity/data32_1005.csv
