time(s),iter,infeas,ot_objective,primal,dual,solver,problemclass,Algorithm,problem_1,problem_2,p
302.7285,118201,3.39897193619863e-06,405.756637881512,,5867.36490814196,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
303.2408,118401,3.35464098045144e-06,405.75671235644,,5867.36490831264,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
303.753,118601,3.31092906899179e-06,405.756785590349,,5867.36490847882,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
304.265,118801,3.26785113749992e-06,405.7568576042,,5867.36490864062,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
304.7772,119001,3.22537263360765e-06,405.756928418598,,5867.36490879817,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
305.2892,119201,3.18347812832593e-06,405.756998053795,,5867.36490895158,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
305.8014,119401,3.14215283833749e-06,405.757066529702,,5867.36490910096,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
306.3135,119601,3.10139441272965e-06,405.757133865888,,5867.36490924643,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
306.8256,119801,3.0611953240938e-06,405.757200081592,,5867.3649093881,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
307.3377,120001,3.02154231260763e-06,405.757265195723,,5867.36490952606,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
307.8498,120201,2.98242605987834e-06,405.757329226872,,5867.36490966043,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
308.362,120401,2.9438565694897e-06,405.757392193311,,5867.36490979129,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
308.8742,120601,2.90580897778461e-06,405.757454113,,5867.36490991874,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
309.3865,120801,2.86827395891407e-06,405.7575150036,,5867.36491004287,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
309.8987,121001,2.83124553152255e-06,405.757574882465,,5867.36491016378,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
310.4108,121201,2.79471992436727e-06,405.757633766658,,5867.36491028156,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
310.923,121401,2.75869265574228e-06,405.757691672951,,5867.36491039628,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
311.4351,121601,2.72316612149958e-06,405.757748617829,,5867.36491050803,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
311.9472,121801,2.68812610055036e-06,405.7578046175,,5867.36491061689,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
312.4594,122001,2.65355573021769e-06,405.757859687893,,5867.36491072294,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
312.9716,122201,2.61946717408502e-06,405.757913844672,,5867.36491082625,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
313.4838,122401,2.58584209552894e-06,405.757967103228,,5867.3649109269,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
313.9959,122601,2.55266669272294e-06,405.758019478694,,5867.36491102496,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
314.5081,122801,2.51993554832167e-06,405.758070985946,,5867.3649111205,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
315.0202,123001,2.4876420803292e-06,405.75812163961,,5867.36491121359,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
315.5323,123201,2.45578190302042e-06,405.758171454056,,5867.36491130429,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
316.0445,123401,2.42435608528291e-06,405.758220443417,,5867.36491139266,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
316.5566,123601,2.39335065865902e-06,405.758268621581,,5867.36491147877,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
317.0687,123801,2.36275876029514e-06,405.758316002203,,5867.36491156268,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
317.5808,124001,2.33257453870173e-06,405.758362598709,,5867.36491164445,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
318.093,124201,2.30279148767357e-06,405.75840842429,,5867.36491172413,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
318.6051,124401,2.27340486324605e-06,405.758453491916,,5867.36491180178,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
319.1172,124601,2.2444096767172e-06,405.75849781434,,5867.36491187745,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
319.6294,124801,2.21579911089343e-06,405.758541404094,,5867.3649119512,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
320.1415,125001,2.18756974989813e-06,405.758584273499,,5867.36491202308,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
320.6537,125201,2.15971501442634e-06,405.758626434667,,5867.36491209313,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
321.1658,125401,2.13223058326491e-06,405.758667899505,,5867.3649121614,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
321.678,125601,2.10511649840691e-06,405.758708679717,,5867.36491222795,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
322.1901,125801,2.07838211273957e-06,405.758748786807,,5867.36491229281,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
322.7023,126001,2.0520198268617e-06,405.758788232086,,5867.36491235604,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
323.2144,126201,2.02600865035211e-06,405.758827026673,,5867.36491241766,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
323.7265,126401,2.00034664581262e-06,405.758865181497,,5867.36491247774,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
324.2387,126601,1.97503968964476e-06,405.758902707301,,5867.3649125363,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
324.7508,126801,1.95007746058378e-06,405.758939614648,,5867.36491259338,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
325.2629,127001,1.92545718257684e-06,405.758975913922,,5867.36491264903,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
325.775,127201,1.90118180743109e-06,405.759011615327,,5867.36491270328,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
326.2871,127401,1.87724465717336e-06,405.759046728896,,5867.36491275617,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
326.7993,127601,1.85363370484361e-06,405.759081264495,,5867.36491280774,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
327.3114,127801,1.83034733887295e-06,405.759115231817,,5867.36491285801,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
327.8236,128001,1.80737818463257e-06,405.759148640396,,5867.36491290703,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
328.3357,128201,1.78472012837312e-06,405.759181499598,,5867.36491295481,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
328.8478,128401,1.76235922793623e-06,405.759213818639,,5867.36491300141,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
329.3687,128601,1.74029871531179e-06,405.75924560657,,5867.36491304684,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
329.8809,128801,1.71852422702322e-06,405.759276872292,,5867.36491309114,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
330.393,129001,1.69703575256656e-06,405.759307624557,,5867.36491313434,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
330.9051,129201,1.67582745655747e-06,405.759337871968,,5867.36491317646,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
331.4172,129401,1.65489357814659e-06,405.759367622977,,5867.36491321753,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
331.9293,129601,1.63423041868599e-06,405.759396885901,,5867.36491325759,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
332.4415,129801,1.61383432872474e-06,405.75942566891,,5867.36491329665,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
332.9536,130001,1.59370521876134e-06,405.759453980037,,5867.36491333474,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
333.4657,130201,1.57383713113963e-06,405.75948182718,,5867.36491337189,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
333.9779,130401,1.55422743939178e-06,405.759509218103,,5867.36491340812,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
334.49,130601,1.53487262423728e-06,405.759536160438,,5867.36491344345,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
335.0021,130801,1.51576972220366e-06,405.759562661686,,5867.36491347791,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
335.5142,131001,1.49691297772615e-06,405.759588729224,,5867.36491351152,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
336.0263,131201,1.47829883326846e-06,405.759614370305,,5867.3649135443,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
336.5384,131401,1.45992403680474e-06,405.759639592054,,5867.36491357627,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
337.0505,131601,1.44178788713601e-06,405.759664401478,,5867.36491360745,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
337.5627,131801,1.42388543931849e-06,405.759688805466,,5867.36491363787,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
338.0748,132001,1.40621276389805e-06,405.759712810791,,5867.36491366754,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
338.5869,132201,1.38876678553914e-06,405.75973642411,,5867.36491369648,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
339.099,132401,1.37154448137531e-06,405.759759651967,,5867.3649137247,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
339.6111,132601,1.35454286341881e-06,405.759782500797,,5867.36491375224,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
340.1232,132801,1.33775898918759e-06,405.759804976925,,5867.36491377911,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
340.6353,133001,1.3211899552291e-06,405.759827086568,,5867.36491380531,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
341.1475,133201,1.30483289870186e-06,405.759848835838,,5867.36491383087,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
341.6596,133401,1.28868499944932e-06,405.759870230746,,5867.36491385581,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
342.1717,133601,1.27274347434815e-06,405.7598912772,,5867.36491388014,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
342.6838,133801,1.25700557564952e-06,405.759911981007,,5867.36491390387,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
343.1961,134001,1.24146989238389e-06,405.759932347877,,5867.36491392703,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
343.7083,134201,1.2261343963357e-06,405.759952383422,,5867.36491394962,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
344.2204,134401,1.21099575365025e-06,405.759972093161,,5867.36491397166,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
344.7325,134601,1.19605192816965e-06,405.75999148252,,5867.36491399317,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
345.2447,134801,1.18129951354998e-06,405.760010556831,,5867.36491401415,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
345.7568,135001,1.16673483217573e-06,405.760029321337,,5867.36491403462,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
346.2689,135201,1.152355397085e-06,405.760047781191,,5867.36491405459,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
346.781,135401,1.13815876112109e-06,405.760065941464,,5867.36491407408,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
347.2931,135601,1.12414250868346e-06,405.760083807137,,5867.3649140931,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
347.8052,135801,1.1103042557057e-06,405.760101383106,,5867.36491411166,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
348.3174,136001,1.09664165374219e-06,405.760118674184,,5867.36491412976,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
348.8295,136201,1.08315275121616e-06,405.76013568511,,5867.36491414743,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
349.3416,136401,1.06983570498621e-06,405.760152420533,,5867.36491416467,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
349.8537,136601,1.05668742192476e-06,405.76016888503,,5867.36491418149,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
350.3658,136801,1.04370701982621e-06,405.760185083099,,5867.36491419791,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
350.8779,137001,1.03089383535203e-06,405.760201019162,,5867.36491421393,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
351.39,137201,1.01824420070337e-06,405.760216697568,,5867.36491422957,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
351.9021,137401,1.00575517146381e-06,405.760232122585,,5867.36491424483,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
352.4142,137601,9.93424354560045e-07,405.760247298422,,5867.36491425972,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
352.9264,137801,9.81251838907638e-07,405.760262229207,,5867.36491427425,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
353.4385,138001,9.69233341094983e-07,405.760276919002,,5867.36491428843,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
353.9506,138201,9.5736639152035e-07,405.760291371798,,5867.36491430227,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
354.4627,138401,9.45649012516837e-07,405.760305591525,,5867.36491431578,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
354.9749,138601,9.34079241295842e-07,405.760319582036,,5867.36491432896,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
355.487,138801,9.22655994253256e-07,405.760333347132,,5867.36491434183,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
355.9991,139001,9.11378409165988e-07,405.760346890539,,5867.36491435439,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
356.5112,139201,9.00242908034607e-07,405.760360215925,,5867.36491436664,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
357.0233,139401,8.89248021723051e-07,405.760373326899,,5867.36491437861,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
357.5355,139601,8.7839188909339e-07,405.760386227002,,5867.36491439028,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
358.0476,139801,8.67672298352458e-07,405.760398919724,,5867.36491440168,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
358.5597,140001,8.57087863670214e-07,405.760411408488,,5867.36491441281,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
359.0718,140201,8.46637050531678e-07,405.760423696663,,5867.36491442366,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
359.5911,140401,8.3631739648498e-07,405.760435787564,,5867.36491443426,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
360.1033,140601,8.26127038396706e-07,405.760447684446,,5867.36491444461,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
360.6154,140801,8.16064299550127e-07,405.760459390511,,5867.36491445471,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
361.1275,141001,8.06127763065932e-07,405.760470908907,,5867.36491446457,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
361.6397,141201,7.96316814347099e-07,405.760482242728,,5867.36491447419,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
362.1518,141401,7.86629709417704e-07,405.760493395019,,5867.36491448358,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
362.6639,141601,7.77064646791937e-07,405.760504368771,,5867.36491449275,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
363.176,141801,7.67620503738629e-07,405.760515166924,,5867.36491450171,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
363.6882,142001,7.58294907948166e-07,405.760525792372,,5867.36491451044,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
364.2004,142201,7.4908622629851e-07,405.76053624796,,5867.36491451898,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
364.7125,142401,7.39992349961533e-07,405.76054653648,,5867.3649145273,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
365.2247,142601,7.31011800728131e-07,405.760556660684,,5867.36491453543,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
365.7368,142801,7.22143114555406e-07,405.760566623272,,5867.36491454337,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
366.2489,143001,7.13385093848416e-07,405.760576426904,,5867.36491455112,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
366.7611,143201,7.04736901538181e-07,405.76058607419,,5867.36491455868,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
367.2732,143401,6.96197068248528e-07,405.760595567701,,5867.36491456607,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
367.7853,143601,6.87763393490231e-07,405.760604909962,,5867.36491457328,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
368.2975,143801,6.79434513954072e-07,405.760614103456,,5867.36491458032,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
368.8096,144001,6.71209083397272e-07,405.760623150624,,5867.36491458719,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
369.3217,144201,6.63085774800975e-07,405.760632053871,,5867.3649145939,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
369.8338,144401,6.55063586259245e-07,405.760640815552,,5867.36491460045,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
370.346,144601,6.4714131158296e-07,405.760649437992,,5867.36491460685,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
370.8581,144801,6.39318043585285e-07,405.760657923471,,5867.36491461309,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
371.3703,145001,6.31591878517033e-07,405.760666274232,,5867.36491461919,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
371.8824,145201,6.23963199720062e-07,405.760674492486,,5867.36491462515,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
372.3945,145401,6.16430192764101e-07,405.760682580397,,5867.36491463096,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
372.9067,145601,6.08990972113221e-07,405.7606905401,,5867.36491463664,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
373.4188,145801,6.01643718375594e-07,405.760698373695,,5867.36491464218,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
373.9309,146001,5.94388199712549e-07,405.760706083241,,5867.36491464759,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
374.4431,146201,5.87222832584107e-07,405.760713670766,,5867.36491465287,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
374.9553,146401,5.80145913022248e-07,405.760721138266,,5867.36491465803,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
375.4675,146601,5.73156677780248e-07,405.760728487699,,5867.36491466307,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
375.9796,146801,5.6625559691621e-07,405.760735720996,,5867.36491466799,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
376.4917,147001,5.5944025242988e-07,405.760742840047,,5867.36491467279,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
377.0038,147201,5.52709494920301e-07,405.760749846723,,5867.36491467748,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
377.516,147401,5.4606183648924e-07,405.760756742851,,5867.36491468207,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
378.0281,147601,5.39497285208086e-07,405.760763530237,,5867.36491468654,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
378.5403,147801,5.33014438953395e-07,405.760770210651,,5867.36491469091,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
379.0525,148001,5.2661211075365e-07,405.760776785835,,5867.36491469517,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
379.5646,148201,5.20288943720152e-07,405.760783257505,,5867.36491469934,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
380.0767,148401,5.14043887149142e-07,405.760789627344,,5867.3649147034,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
380.5889,148601,5.07876064275386e-07,405.760795897007,,5867.36491470737,sinkhorn_kernel,ClassicImages,SK ($\eta = 10^{-3}$),data64_1005.csv,data64_1007.csv,inf
